116,4,time,val
43,0,3,0.483,-0.061
43,1,0,0.483,-0.026
43,1,1,0.483,0.000
43,1,2,0.483,-0.134
43,1,3,0.483,0.080
43,2,0,0.483,0.103
43,2,1,0.483,-0.134
43,2,2,0.483,0.000
43,2,3,0.483,-0.036
43,3,0,0.483,-0.061
43,3,1,0.483,0.080
43,3,2,0.483,-0.036
43,3,3,0.483,0.000
44,0,0,0.492,0.000
44,0,1,0.492,-0.026
44,0,2,0.492,0.106
44,0,3,0.492,-0.063
44,1,0,0.492,-0.026
44,1,1,0.492,0.000
44,1,2,0.492,-0.136
44,1,3,0.492,0.081
44,2,0,0.492,0.106
44,2,1,0.492,-0.136
44,2,2,0.492,0.000
44,2,3,0.492,-0.036
44,3,0,0.492,-0.063
44,3,1,0.492,0.081
44,3,2,0.492,-0.036
44,3,3,0.492,0.000
45,0,0,0.501,0.000
45,0,1,0.501,-0.025
45,0,2,0.501,0.108
45,0,3,0.501,-0.065
45,1,0,0.501,-0.025
45,1,1,0.501,0.000
45,1,2,0.501,-0.139
45,1,3,0.501,0.083
45,2,0,0.501,0.108
45,2,1,0.501,-0.139
45,2,2,0.501,0.000
45,2,3,0.501,-0.036
45,3,0,0.501,-0.065
45,3,1,0.501,0.083
45,3,2,0.501,-0.036
45,3,3,0.501,0.000
46,0,0,0.510,0.000
46,0,1,0.510,-0.025
46,0,2,0.510,0.111
46,0,3,0.510,-0.067
46,1,0,0.510,-0.025
46,1,1,0.510,0.000
46,1,2,0.510,-0.142
46,1,3,0.510,0.084
46,2,0,0.510,0.111
46,2,1,0.510,-0.142
46,2,2,0.510,0.000
46,2,3,0.510,-0.036
46,3,0,0.510,-0.067
46,3,1,0.510,0.084
46,3,2,0.510,-0.036
46,3,3,0.510,0.000
47,0,0,0.519,0.000
47,0,1,0.519,-0.025
47,0,2,0.519,0.114
47,0,3,0.519,-0.069
47,1,0,0.519,-0.025
47,1,1,0.519,0.000
47,1,2,0.519,-0.144
47,1,3,0.519,0.085
47,2,0,0.519,0.114
47,2,1,0.519,-0.144
47,2,2,0.519,0.000
47,2,3,0.519,-0.036
47,3,0,0.519,-0.069
47,3,1,0.519,0.085
47,3,2,0.519,-0.036
47,3,3,0.519,0.000
