163,4,time,val
51,1,2,5.425,6408896512.000
51,1,3,5.425,0.000
51,2,0,5.425,0.023
51,2,1,5.425,7180648448.000
51,2,2,5.425,0.000
51,2,3,5.425,-7079985152.000
51,3,0,5.425,6741137600.000
51,3,1,5.425,0.000
51,3,2,5.425,-6408896512.000
51,3,3,5.425,0.000
52,0,0,5.487,0.000
52,0,1,5.487,-5351963104.000
52,0,2,5.487,0.023
52,0,3,5.487,5351962624.000
52,1,0,5.487,-5351961984.000
52,1,1,5.487,0.000
52,1,2,5.487,5637144576.000
52,1,3,5.487,0.000
52,2,0,5.487,0.023
52,2,1,5.487,4731174912.000
52,2,2,5.487,0.000
52,2,3,5.487,-4630511616.000
52,3,0,5.487,5351962112.000
52,3,1,5.487,0.000
52,3,2,5.487,-5872025600.000
52,3,3,5.487,0.000
53,0,0,5.549,0.000
53,0,1,5.549,-4326249232.000
53,0,2,5.549,0.023
53,0,3,5.549,4326249536.000
53,1,0,5.549,-4326250384.000
53,1,1,5.549,0.000
53,1,2,5.549,3690987520.000
53,1,3,5.549,38685626227668133590597632.000
53,2,0,5.549,0.023
53,2,1,5.549,4395630592.000
53,2,2,5.549,0.000
53,2,3,5.549,-4697620480.000
53,3,0,5.549,4326250608.000
53,3,1,5.549,-19342813113834066795298816.000
53,3,2,5.549,-4060086272.000
53,3,3,5.549,0.000
54,0,0,5.653,0.000
54,0,1,5.653,-19735034624.000
54,0,2,5.653,0.023
54,0,3,5.653,19735033600.000
54,1,0,5.653,-19735030784.000
54,1,1,5.653,0.000
54,1,2,5.653,27917287424.000
54,1,3,5.653,-309485009821345068724781056.000
54,2,0,5.653,0.023
54,2,1,5.653,9663676416.000
54,2,2,5.653,0.000
54,2,3,5.653,-8589934592.000
54,3,0,5.653,19735031808.000
54,3,1,5.653,-1237940039285380274899124224.000
54,3,2,5.653,-32212254720.000
54,3,3,5.653,0.000
55,0,0,5.757,0.000
55,0,1,5.757,-88816398336.000
55,0,2,5.757,0.023
55,0,3,5.757,88816414720.000
55,1,0,5.757,-88816439296.000
55,1,1,5.757,0.000
55,1,2,5.757,-17179869184.000
55,1,3,5.757,-39614081257132168796771975168.000
55,2,0,5.757,0.023
55,2,1,5.757,180388626432.000
55,2,2,5.757,0.000
55,2,3,5.757,-163208757248.000
55,3,0,5.757,88816457728.000
55,3,1,5.757,-19807040628566084398385987584.000
55,3,2,5.757,42949672960.000
55,3,3,5.757,0.000
56,0,0,5.820,0.000
56,0,1,5.820,-72945422336.000
56,0,2,5.820,0.023
56,0,3,5.820,72945442816.000
56,1,0,5.820,-72945381376.000
56,1,1,5.820,0.000
56,1,2,5.820,257698037760.000
56,1,3,5.820,-79228162514264337593543950336.000
56,2,0,5.820,0.023
56,2,1,5.820,-197568495616.000
56,2,2,5.820,0.000
56,2,3,5.820,146028888064.000
56,3,0,5.820,72945387520.000
56,3,1,5.820,19807040628566084398385987584.000
56,3,2,5.820,-180388626432.000
56,3,3,5.820,0.000
57,0,0,5.882,0.000
57,0,1,5.882,-60945433600.000
57,0,2,5.882,0.023
57,0,3,5.882,60945462272.000
57,1,0,5.882,-60945427456.000
57,1,1,5.882,0.000
57,1,2,5.882,-34359738368.000
57,1,3,5.882,0.000
57,2,0,5.882,0.023
57,2,1,5.882,154618822656.000
57,2,2,5.882,0.000
57,2,3,5.882,-180388626432.000
57,3,0,5.882,60945437696.000
57,3,1,5.882,-79228162514264337593543950336.000
57,3,2,5.882,68719476736.000
57,3,3,5.882,0.000
